,Chromosome,Start,End,Name,Score,Strand,ThickStart,ThickEnd,ItemRGB,BlockCount
1315,chr1,193406854,193407154,.,1000,.,141.57506,-1.0,4.94451,152
1316,chr1,42176995,42177253,.,1000,.,141.56941,-1.0,4.94451,94
1317,chr1,25608665,25608900,.,1000,.,141.51011,-1.0,4.94451,108
1318,chr1,179193925,179194158,.,1000,.,141.42534,-1.0,4.94451,108
1319,chr1,1504928,1505234,.,1000,.,141.28249,-1.0,4.94451,165
1320,chr1,206734582,206734838,.,1000,.,141.2704,-1.0,4.94451,117
1321,chr1,16624980,16625231,.,1000,.,141.22573,-1.0,4.94451,140
1322,chr1,147890276,147890543,.,1000,.,141.09868,-1.0,4.94451,140
1323,chr1,245153044,245153298,.,1000,.,140.90503,-1.0,4.94451,113
1324,chr1,1291921,1292158,.,1000,.,140.76661,-1.0,4.94451,130
1325,chr1,43946450,43946687,.,1000,.,140.71993,-1.0,4.94451,124
1326,chr1,152869901,152870135,.,1000,.,140.65848,-1.0,4.94451,105
1327,chr1,226912651,226912892,.,1000,.,140.53691,-1.0,4.94451,135
1328,chr1,242017694,242017956,.,1000,.,140.21312,-1.0,4.94451,131
1329,chr1,27416598,27416820,.,1000,.,140.16455,-1.0,4.94451,106
1330,chr1,233025251,233025512,.,1000,.,139.9242,-1.0,4.94451,147
1331,chr1,29181943,29182164,.,1000,.,139.90895,-1.0,4.94451,108
1332,chr1,214331896,214332137,.,1000,.,139.90708,-1.0,4.94451,130
1333,chr1,100606499,100606759,.,1000,.,139.8822,-1.0,4.94451,134
1334,chr1,3910823,3911063,.,1000,.,139.74588,-1.0,4.94451,131
1335,chr1,89455235,89455514,.,1000,.,139.67683,-1.0,4.94451,119
1336,chr1,17336167,17336388,.,1000,.,139.57705,-1.0,4.94451,134
1337,chr1,175125337,175125604,.,1000,.,139.55142,-1.0,4.94451,132
1338,chr1,209335189,209335371,.,1000,.,139.41741,-1.0,4.94451,97
1339,chr1,175029748,175030026,.,1000,.,139.27508,-1.0,4.94451,132
1340,chr1,10530313,10530571,.,1000,.,139.14174,-1.0,4.94451,117
1341,chr1,111714928,111715184,.,1000,.,139.13772,-1.0,4.94451,125
1342,chr1,116570322,116570583,.,1000,.,139.09211,-1.0,4.94451,143
1343,chr1,92818407,92818678,.,1000,.,138.98725,-1.0,4.94451,138
1344,chr1,176897784,176898136,.,1000,.,138.78519,-1.0,4.94451,146
1345,chr1,206631127,206631380,.,1000,.,138.76109,-1.0,4.94451,129
1346,chr1,160997350,160997638,.,1000,.,138.6412,-1.0,4.94451,138
1347,chr1,9234433,9234715,.,1000,.,138.60506,-1.0,4.94451,128
1348,chr1,113835754,113835982,.,1000,.,138.60376,-1.0,4.94451,127
1349,chr1,207049962,207050180,.,1000,.,138.4119,-1.0,4.94451,87
1350,chr1,50704107,50704370,.,1000,.,138.33892,-1.0,4.94451,133
1351,chr1,152461630,152461883,.,1000,.,138.2457,-1.0,4.94451,125
1352,chr1,117895562,117895803,.,1000,.,138.16332,-1.0,4.94451,138
1353,chr1,107782243,107782504,.,1000,.,138.0408,-1.0,4.94451,147
1354,chr1,156141245,156141459,.,1000,.,137.89702,-1.0,4.94451,117
1355,chr1,20575296,20575561,.,1000,.,137.78441,-1.0,4.94451,123
1356,chr1,206030677,206030918,.,1000,.,137.47883,-1.0,4.94451,135
1357,chr1,20696567,20697037,.,1000,.,137.4576,-1.0,4.94451,235
1358,chr1,205791599,205791884,.,1000,.,137.44343,-1.0,4.94451,170
1359,chr1,65059999,65060242,.,1000,.,137.43528,-1.0,4.94451,105
1360,chr1,74469058,74469329,.,1000,.,137.39333,-1.0,4.94451,161
1361,chr1,89599102,89599349,.,1000,.,137.3205,-1.0,4.94451,130
1362,chr1,39902307,39902535,.,1000,.,137.26365,-1.0,4.94451,109
1363,chr1,211352935,211353179,.,1000,.,137.25326,-1.0,4.94451,138
1364,chr1,154943829,154944098,.,935,.,137.02621,-1.0,4.94451,151
1365,chr1,166884344,166884560,.,1000,.,136.82867,-1.0,4.94451,128
1366,chr1,85254821,85255088,.,1000,.,136.80373,-1.0,4.94451,120
1367,chr1,110524516,110524775,.,1000,.,136.7653,-1.0,4.94451,123
1368,chr1,209590476,209590746,.,1000,.,136.72181,-1.0,4.94451,155
1369,chr1,224922638,224922888,.,1000,.,136.69071,-1.0,4.94451,103
1370,chr1,218171396,218171638,.,1000,.,136.59296,-1.0,4.94451,121
1371,chr1,145910122,145910371,.,1000,.,136.54912,-1.0,4.94451,111
1372,chr1,146013058,146013305,.,1000,.,136.44026,-1.0,4.94451,116
1373,chr1,244970723,244970983,.,1000,.,136.4148,-1.0,4.94451,145
1374,chr1,202119046,202119270,.,1000,.,136.34573,-1.0,4.94451,90
1375,chr1,203440922,203441176,.,1000,.,136.23961,-1.0,4.94451,117
1376,chr1,17477417,17477667,.,1000,.,136.16512,-1.0,4.94451,108
1377,chr1,104780550,104780789,.,1000,.,135.97528,-1.0,4.94451,137
1378,chr1,197357010,197357256,.,1000,.,135.85487,-1.0,4.94451,136
1379,chr1,88983895,88984175,.,1000,.,135.82439,-1.0,4.94451,128
1380,chr1,65958943,65959175,.,1000,.,135.79658,-1.0,4.94451,84
1381,chr1,152142026,152142264,.,1000,.,135.75278,-1.0,4.94451,100
1382,chr1,86833664,86833893,.,1000,.,135.65486,-1.0,4.94451,107
1383,chr1,21814532,21814807,.,1000,.,135.57057,-1.0,4.94451,149
1384,chr1,152034602,152034847,.,1000,.,135.56626,-1.0,4.94451,111
1385,chr1,32933444,32933750,.,1000,.,135.55218,-1.0,4.94451,155
1386,chr1,22862125,22862380,.,1000,.,135.23675,-1.0,4.94451,158
1387,chr1,162878073,162878310,.,1000,.,135.23192,-1.0,4.94451,96
1388,chr1,241611053,241611301,.,1000,.,134.99371,-1.0,4.94451,129
1389,chr1,99728827,99729106,.,1000,.,134.90952,-1.0,4.94451,159
1390,chr1,36134784,36135053,.,1000,.,134.8073,-1.0,4.94451,121
1391,chr1,88973590,88973805,.,1000,.,134.78012,-1.0,4.94451,114
1392,chr1,63441717,63441946,.,1000,.,134.59604,-1.0,4.94451,112
1393,chr1,2046533,2046772,.,1000,.,134.4967,-1.0,4.94451,102
1394,chr1,113905136,113905377,.,997,.,134.47762,-1.0,4.94451,127
1395,chr1,233304535,233304806,.,1000,.,134.10434,-1.0,4.94451,153
1396,chr1,155938217,155938454,.,1000,.,133.96472,-1.0,4.94451,128
1397,chr1,88061525,88061811,.,1000,.,133.91226,-1.0,4.94451,161
1398,chr1,204565860,204566129,.,1000,.,133.63379,-1.0,4.94451,114
1399,chr1,36516395,36516675,.,959,.,133.446,-1.0,4.94451,130
1400,chr1,47388837,47389088,.,1000,.,133.31034,-1.0,4.94451,110
1401,chr1,150922528,150922776,.,1000,.,133.07225,-1.0,4.94451,129
1402,chr1,88655739,88656016,.,1000,.,132.9816,-1.0,4.94451,139
1403,chr1,231357855,231358130,.,1000,.,132.90607,-1.0,4.94451,149
1404,chr1,209602130,209602366,.,1000,.,132.85119,-1.0,4.94451,114
1405,chr1,199243520,199243766,.,1000,.,132.70462,-1.0,4.94451,130
1406,chr1,22976472,22976739,.,1000,.,132.68346,-1.0,4.94451,123
1407,chr1,54070175,54070412,.,1000,.,132.67924,-1.0,4.94451,100
1408,chr1,36342757,36343011,.,1000,.,132.65873,-1.0,4.94451,111
1409,chr1,112337037,112337292,.,1000,.,132.42316,-1.0,4.94451,117
1410,chr1,197924590,197924821,.,1000,.,132.35527,-1.0,4.94451,114
1411,chr1,157969789,157970079,.,1000,.,132.34458,-1.0,4.94451,150
1412,chr1,30086039,30086285,.,1000,.,132.28359,-1.0,4.94451,97
1413,chr1,11478721,11478958,.,1000,.,132.27563,-1.0,4.94451,115
1414,chr1,52127469,52127723,.,1000,.,132.25637,-1.0,4.94451,149
1415,chr1,175481190,175481445,.,1000,.,132.23947,-1.0,4.94451,114
1416,chr1,22420485,22420727,.,1000,.,132.16012,-1.0,4.94451,141
1417,chr1,119663262,119663473,.,1000,.,132.03353,-1.0,4.94451,120
1418,chr1,97138335,97138593,.,1000,.,132.01412,-1.0,4.94451,104
1419,chr1,218330135,218330325,.,1000,.,131.99485,-1.0,4.94451,87
1420,chr1,54996470,54996718,.,1000,.,131.98119,-1.0,4.94451,105
1421,chr1,156193957,156194151,.,1000,.,131.72998,-1.0,4.94451,103
1422,chr1,214585219,214585466,.,1000,.,131.71472,-1.0,4.94451,141
1423,chr1,156146063,156146298,.,1000,.,131.64287,-1.0,4.94451,86
1424,chr1,161382202,161382441,.,1000,.,131.567,-1.0,4.94451,129
1425,chr1,53470128,53470410,.,1000,.,131.54932,-1.0,4.94451,114
1426,chr1,91927332,91927593,.,1000,.,131.52392,-1.0,4.94451,138
1427,chr1,175373836,175374093,.,1000,.,131.49899,-1.0,4.94451,148
1428,chr1,29703616,29703806,.,1000,.,131.42012,-1.0,4.94451,106
1429,chr1,51535087,51535307,.,1000,.,131.2888,-1.0,4.94451,90
1430,chr1,25239970,25240131,.,1000,.,131.27844,-1.0,4.94451,61
1431,chr1,62144332,62144556,.,1000,.,131.26519,-1.0,4.94451,108
1432,chr1,58785133,58785412,.,1000,.,131.25979,-1.0,4.94451,138
1433,chr1,30929452,30929720,.,1000,.,131.1473,-1.0,4.94451,125
1434,chr1,39102572,39102841,.,1000,.,131.11595,-1.0,4.94451,135
1435,chr1,5975257,5975500,.,1000,.,130.94654,-1.0,4.94451,116
1436,chr1,172090267,172090505,.,1000,.,130.93604,-1.0,4.94451,142
1437,chr1,246497377,246497600,.,1000,.,130.6264,-1.0,4.94451,118
1438,chr1,217747247,217747482,.,1000,.,130.59812,-1.0,4.94451,108
1439,chr1,157489440,157489676,.,1000,.,130.54463,-1.0,4.94451,131
1440,chr1,203273026,203273616,.,1000,.,130.41644,-1.0,4.94451,435
1441,chr1,172399562,172399805,.,1000,.,130.36761,-1.0,4.94451,139
1442,chr1,96845551,96845790,.,1000,.,130.17917,-1.0,4.94451,101
1443,chr1,18581504,18581762,.,970,.,130.16019,-1.0,4.94451,126
1444,chr1,176691743,176691949,.,1000,.,130.14262,-1.0,4.94451,99
1445,chr1,28359686,28359949,.,1000,.,130.0885,-1.0,4.94451,139
1446,chr1,167600113,167600321,.,1000,.,129.9839,-1.0,4.94451,108
1447,chr1,17059704,17059949,.,1000,.,129.92121,-1.0,4.94451,114
1448,chr1,246696496,246696750,.,1000,.,129.90309,-1.0,4.94451,141
1449,chr1,161440320,161440573,.,1000,.,129.86121,-1.0,4.94451,118
1450,chr1,90721483,90721717,.,1000,.,129.79472,-1.0,4.94451,115
1451,chr1,3066195,3066439,.,1000,.,129.7651,-1.0,4.94451,139
1452,chr1,921135,921337,.,1000,.,129.4379,-1.0,4.94451,83
1453,chr1,111399876,111400109,.,1000,.,129.11602,-1.0,4.94451,124
1454,chr1,119275519,119275710,.,1000,.,129.05687,-1.0,4.94451,69
1455,chr1,117535037,117535302,.,1000,.,128.80108,-1.0,4.94451,137
1456,chr1,150187362,150187599,.,1000,.,128.75076,-1.0,4.94451,129
1457,chr1,31587873,31588072,.,1000,.,128.60558,-1.0,4.94451,79
1458,chr1,40032391,40032594,.,1000,.,128.59099,-1.0,4.94451,85
1459,chr1,71081203,71081421,.,1000,.,128.51499,-1.0,4.94451,103
1460,chr1,179079215,179079452,.,1000,.,128.21802,-1.0,4.94451,116
1461,chr1,178189916,178190148,.,1000,.,128.16225,-1.0,4.94451,90
1462,chr1,108643597,108643819,.,1000,.,128.02001,-1.0,4.94451,130
1463,chr1,11650474,11650728,.,1000,.,127.87223,-1.0,4.94451,124
1464,chr1,109399410,109399675,.,1000,.,127.84889,-1.0,4.94451,146
1465,chr1,47173899,47174172,.,1000,.,127.82086,-1.0,4.94451,108
1466,chr1,214637811,214638047,.,1000,.,127.76163,-1.0,4.94451,122
1467,chr1,160084173,160084386,.,1000,.,127.74024,-1.0,4.94451,101
1468,chr1,2822038,2822271,.,1000,.,127.65718,-1.0,4.94451,118
1469,chr1,86018396,86018623,.,1000,.,127.45491,-1.0,4.94451,108
1470,chr1,202969080,202969303,.,1000,.,127.44725,-1.0,4.94451,119
1471,chr1,42757057,42757268,.,1000,.,127.39454,-1.0,4.94451,110
1472,chr1,78839765,78839983,.,1000,.,127.34262,-1.0,4.94451,112
1473,chr1,100866493,100866728,.,1000,.,127.31667,-1.0,4.94451,103
1474,chr1,86742036,86742260,.,1000,.,127.29545,-1.0,4.94451,121
1475,chr1,24542034,24542269,.,1000,.,126.74258,-1.0,4.94451,129
1476,chr1,239987193,239987442,.,1000,.,126.69617,-1.0,4.94451,147
1477,chr1,179867784,179868011,.,1000,.,126.55037,-1.0,4.94451,124
1478,chr1,74772004,74772252,.,1000,.,126.46863,-1.0,4.94451,123
1479,chr1,205122259,205122538,.,1000,.,126.35275,-1.0,4.94451,107
1480,chr1,166910436,166910696,.,1000,.,126.08595,-1.0,4.94451,117
1481,chr1,55284828,55285064,.,1000,.,126.07805,-1.0,4.94451,116
1482,chr1,209190686,209190945,.,1000,.,125.93191,-1.0,4.94451,144
1483,chr1,61852203,61852435,.,1000,.,125.80466,-1.0,4.94451,114
1484,chr1,110060166,110060346,.,1000,.,125.80133,-1.0,4.94451,93
1485,chr1,226637700,226637920,.,1000,.,125.76948,-1.0,4.94451,112
1486,chr1,116020787,116020997,.,1000,.,125.70068,-1.0,4.94451,88
1487,chr1,5916061,5916281,.,1000,.,125.36619,-1.0,4.94451,113
1488,chr1,30111580,30111771,.,1000,.,125.04062,-1.0,4.94451,80
1489,chr1,151443928,151444174,.,1000,.,125.03734,-1.0,4.94451,113
1490,chr1,158095789,158096018,.,1000,.,124.79386,-1.0,4.94451,145
1491,chr1,22930378,22930635,.,1000,.,124.78126,-1.0,4.94451,150
1492,chr1,185681126,185681379,.,1000,.,124.67711,-1.0,4.94451,128
1493,chr1,156480793,156480992,.,1000,.,124.61979,-1.0,4.94451,95
1494,chr1,155135751,155136025,.,1000,.,124.40361,-1.0,4.94451,140
1495,chr1,6347992,6348213,.,1000,.,124.36449,-1.0,4.94451,115
1496,chr1,220908770,220909019,.,1000,.,124.32095,-1.0,4.94451,134
1497,chr1,201346659,201346890,.,1000,.,124.30843,-1.0,4.94451,111
1498,chr1,79497253,79497452,.,1000,.,124.29849,-1.0,4.94451,107
1499,chr1,111656495,111656731,.,1000,.,124.2717,-1.0,4.94451,114
1500,chr1,24028158,24028396,.,1000,.,124.17043,-1.0,4.94451,126
1501,chr1,192474133,192474370,.,1000,.,124.07889,-1.0,4.94451,127
1502,chr1,15501489,15501699,.,1000,.,124.01134,-1.0,4.94451,109
1503,chr1,91511516,91511693,.,1000,.,123.97673,-1.0,4.94451,66
1504,chr1,172135167,172135388,.,1000,.,123.85329,-1.0,4.94451,95
1505,chr1,204258495,204258642,.,1000,.,123.62255,-1.0,4.94451,60
1506,chr1,240004174,240004399,.,1000,.,123.1714,-1.0,4.94451,136
1507,chr1,8859417,8859676,.,1000,.,122.95395,-1.0,4.94451,147
1508,chr1,68600109,68600345,.,1000,.,122.94852,-1.0,4.94451,116
1509,chr1,170967126,170967322,.,1000,.,122.63457,-1.0,4.94451,103
1510,chr1,173255285,173255494,.,1000,.,122.43842,-1.0,4.94451,115
1511,chr1,26677511,26677747,.,1000,.,122.20365,-1.0,4.94451,158
1512,chr1,83905381,83905622,.,1000,.,122.08501,-1.0,4.94451,119
1513,chr1,150621573,150621807,.,1000,.,122.0596,-1.0,4.94451,133
1514,chr1,43414700,43414908,.,1000,.,121.99153,-1.0,4.94451,116
1515,chr1,47424470,47424711,.,1000,.,121.86528,-1.0,4.94451,121
1516,chr1,225319045,225319260,.,1000,.,121.81894,-1.0,4.94451,112
1517,chr1,156053808,156054078,.,1000,.,121.57283,-1.0,4.94451,127
1518,chr1,213122552,213122763,.,1000,.,121.56066,-1.0,4.94451,104
1519,chr1,98794332,98794604,.,1000,.,121.40842,-1.0,4.94451,147
1520,chr1,157580236,157580535,.,1000,.,121.30385,-1.0,4.94451,146
1521,chr1,45512647,45512863,.,1000,.,121.16423,-1.0,4.94451,127
1522,chr1,44707939,44708154,.,1000,.,121.08752,-1.0,4.94451,125
1523,chr1,83931751,83931946,.,1000,.,121.05237,-1.0,4.94451,109
1524,chr1,230167462,230167698,.,1000,.,120.99087,-1.0,4.94451,110
1525,chr1,21574117,21574359,.,1000,.,120.84836,-1.0,4.94451,115
1526,chr1,57424564,57424818,.,1000,.,120.7839,-1.0,4.94451,100
1527,chr1,31762704,31762923,.,998,.,120.65171,-1.0,4.94451,119
1528,chr1,206608194,206608397,.,1000,.,120.60912,-1.0,4.94451,80
1529,chr1,9101640,9101871,.,1000,.,120.56522,-1.0,4.94451,96
1530,chr1,88800483,88800712,.,1000,.,120.3541,-1.0,4.94451,97
1531,chr1,197180359,197180605,.,1000,.,120.27996,-1.0,4.94451,119
1532,chr1,214123265,214123482,.,1000,.,120.19218,-1.0,4.94451,94
1533,chr1,218521663,218521887,.,1000,.,119.98809,-1.0,4.94451,109
1534,chr1,160607186,160607441,.,1000,.,119.85528,-1.0,4.94451,121
1535,chr1,197615237,197615453,.,1000,.,119.79109,-1.0,4.94451,110
1536,chr1,55702158,55702345,.,1000,.,119.64048,-1.0,4.94451,108
1537,chr1,171245542,171245779,.,1000,.,119.34673,-1.0,4.94451,100
1538,chr1,219991092,219991269,.,1000,.,119.05294,-1.0,4.94451,105
1539,chr1,88998766,88998990,.,1000,.,118.90947,-1.0,4.94451,105
1540,chr1,119674864,119675119,.,1000,.,118.89239,-1.0,4.94451,112
1541,chr1,16154746,16154969,.,1000,.,118.89232,-1.0,4.94451,93
1542,chr1,151968058,151968240,.,1000,.,118.83596,-1.0,4.94451,87
1543,chr1,9721861,9722095,.,1000,.,118.76805,-1.0,4.94451,115
1544,chr1,156813808,156814043,.,1000,.,118.71577,-1.0,4.94451,91
1545,chr1,113677976,113678210,.,1000,.,118.62252,-1.0,4.94451,115
1546,chr1,236759311,236759557,.,1000,.,118.50219,-1.0,4.94451,94
1547,chr1,162854291,162854539,.,1000,.,118.46398,-1.0,4.94451,125
1548,chr1,24587295,24587508,.,1000,.,118.42814,-1.0,4.94451,108
1549,chr1,153772004,153772254,.,1000,.,118.32419,-1.0,4.94451,102
1550,chr1,179882600,179882833,.,1000,.,118.17348,-1.0,4.94451,128
1551,chr1,223142942,223143157,.,1000,.,118.17029,-1.0,4.94451,90
1552,chr1,146478207,146478454,.,1000,.,118.08916,-1.0,4.94451,100
1553,chr1,17826153,17826424,.,1000,.,118.07474,-1.0,4.94451,137
1554,chr1,242454853,242455028,.,1000,.,118.04654,-1.0,4.94451,102
1555,chr1,154961878,154962085,.,1000,.,117.96876,-1.0,4.94451,82
1556,chr1,115807816,115808033,.,1000,.,117.73501,-1.0,4.94451,122
1557,chr1,211323404,211323874,.,1000,.,117.73298,-1.0,4.94451,235
1558,chr1,16644741,16644882,.,1000,.,117.62102,-1.0,4.94451,44
1559,chr1,15152384,15152603,.,1000,.,117.57941,-1.0,4.94451,104
1560,chr1,34163239,34163478,.,1000,.,117.51444,-1.0,4.94451,112
1561,chr1,1290225,1290477,.,1000,.,117.47735,-1.0,4.94451,125
1562,chr1,47089438,47089678,.,1000,.,117.26198,-1.0,4.94451,96
1563,chr1,45881667,45881926,.,1000,.,117.19897,-1.0,4.94451,119
1564,chr1,69737673,69737921,.,1000,.,117.15529,-1.0,4.94451,101
1565,chr1,182030021,182030171,.,1000,.,117.12912,-1.0,4.94451,77
1566,chr1,110963786,110964026,.,1000,.,117.05623,-1.0,4.94451,121
1567,chr1,14779212,14779452,.,1000,.,117.02314,-1.0,4.94451,115
1568,chr1,17653841,17654070,.,1000,.,116.97594,-1.0,4.94451,102
1569,chr1,63674471,63674712,.,1000,.,116.73497,-1.0,4.94451,98
1570,chr1,183235044,183235304,.,1000,.,116.72666,-1.0,4.94451,124
1571,chr1,174114910,174115146,.,1000,.,116.45812,-1.0,4.94451,144
1572,chr1,108214778,108214913,.,1000,.,116.43496,-1.0,4.94451,87
1573,chr1,66996136,66996364,.,1000,.,116.24082,-1.0,4.94451,123
1574,chr1,75632435,75632616,.,1000,.,116.20542,-1.0,4.94451,114
1575,chr1,54081716,54081928,.,1000,.,116.01676,-1.0,4.94451,143
1576,chr1,165601701,165601917,.,1000,.,116.00124,-1.0,4.94451,100
1577,chr1,151048531,151048744,.,1000,.,115.94646,-1.0,4.94451,96
1578,chr1,154863713,154863886,.,1000,.,115.91919,-1.0,4.94451,90
1579,chr1,230268961,230269212,.,1000,.,115.91679,-1.0,4.94451,143
1580,chr1,50333616,50333928,.,1000,.,115.85626,-1.0,4.94451,159
1581,chr1,94514180,94514375,.,1000,.,115.7394,-1.0,4.94451,98
1582,chr1,41361136,41361338,.,1000,.,115.65579,-1.0,4.94451,112
1583,chr1,207084718,207084969,.,1000,.,115.31824,-1.0,4.94451,150
1584,chr1,236489982,236490231,.,1000,.,115.11822,-1.0,4.94451,117
1585,chr1,242467600,242467814,.,1000,.,114.93033,-1.0,4.94451,130
1586,chr1,156927901,156928094,.,1000,.,114.89494,-1.0,4.94451,63
1587,chr1,29033924,29034138,.,1000,.,114.87366,-1.0,4.94451,117
1588,chr1,7218311,7218533,.,1000,.,114.85257,-1.0,4.94451,98
1589,chr1,48677386,48677594,.,1000,.,114.7956,-1.0,4.94451,108
1590,chr1,219385937,219386078,.,1000,.,114.7487,-1.0,4.94451,78
1591,chr1,12031370,12031554,.,1000,.,114.6258,-1.0,4.94451,71
1592,chr1,42747202,42747414,.,1000,.,114.58309,-1.0,4.94451,133
1593,chr1,179121039,179121509,.,1000,.,114.55834,-1.0,4.94451,235
1594,chr1,226064342,226064643,.,1000,.,114.54469,-1.0,4.94451,109
1595,chr1,42777919,42778181,.,1000,.,114.43972,-1.0,4.94451,113
1596,chr1,148371546,148371773,.,1000,.,114.37474,-1.0,4.94451,114
1597,chr1,178037502,178037972,.,1000,.,114.34883,-1.0,4.94451,235
1598,chr1,27296787,27297009,.,1000,.,114.12982,-1.0,4.94451,90
1599,chr1,176843778,176843995,.,1000,.,114.05614,-1.0,4.94451,121
1600,chr1,21595632,21595793,.,1000,.,114.01302,-1.0,4.94451,95
1601,chr1,198465660,198465915,.,1000,.,113.98121,-1.0,4.94451,104
1602,chr1,47262872,47263095,.,1000,.,113.90989,-1.0,4.94451,142
1603,chr1,232953055,232953201,.,1000,.,113.85431,-1.0,4.94451,60
1604,chr1,216601196,216601463,.,1000,.,113.59215,-1.0,4.94451,116
1605,chr1,157505748,157505973,.,1000,.,113.59025,-1.0,4.94451,110
1606,chr1,14731986,14732217,.,1000,.,113.51464,-1.0,4.94451,119
1607,chr1,148254963,148255154,.,1000,.,113.49684,-1.0,4.94451,75
1608,chr1,60970131,60970336,.,1000,.,113.42563,-1.0,4.94451,96
1609,chr1,77148297,77148523,.,1000,.,113.23322,-1.0,4.94451,95
1610,chr1,9702288,9702524,.,1000,.,113.1666,-1.0,4.94451,114
1611,chr1,91885889,91886115,.,1000,.,113.13094,-1.0,4.94451,128
1612,chr1,208252454,208252679,.,1000,.,113.11868,-1.0,4.94451,126
1613,chr1,219416713,219416930,.,1000,.,113.08459,-1.0,4.94451,100
1614,chr1,2091706,2091944,.,1000,.,112.92613,-1.0,4.94451,93
1615,chr1,32316543,32316765,.,1000,.,112.67284,-1.0,4.94451,133
1616,chr1,147390025,147390236,.,1000,.,112.64027,-1.0,4.94451,110
1617,chr1,18234855,18235064,.,1000,.,112.56381,-1.0,4.94451,128
1618,chr1,233394936,233395134,.,1000,.,112.30889,-1.0,4.94451,117
1619,chr1,8015078,8015251,.,1000,.,112.30784,-1.0,4.94451,97
1620,chr1,248924821,248924979,.,1000,.,112.2804,-1.0,4.94451,88
1621,chr1,230120939,230121164,.,1000,.,112.15482,-1.0,4.94451,107
1622,chr1,48203388,48203627,.,1000,.,111.94958,-1.0,4.94451,127
1623,chr1,161792777,161792938,.,1000,.,111.75263,-1.0,4.94451,66
1624,chr1,234598007,234598212,.,1000,.,111.70268,-1.0,4.94451,102
1625,chr1,28602938,28603152,.,1000,.,111.55368,-1.0,4.94451,99
1626,chr1,185170543,185170717,.,1000,.,111.408,-1.0,4.94451,77
1627,chr1,119968122,119968240,.,1000,.,111.1081,-1.0,4.94451,67
1628,chr1,19096307,19096519,.,1000,.,111.04846,-1.0,4.94451,130
1629,chr1,1032997,1033226,.,1000,.,110.89298,-1.0,4.94451,105
1630,chr1,7902815,7903027,.,1000,.,110.76632,-1.0,4.94451,131
1631,chr1,201877892,201878115,.,1000,.,110.73302,-1.0,4.94451,133
1632,chr1,32109401,32109610,.,1000,.,110.6826,-1.0,4.94451,111
1633,chr1,6208719,6208998,.,828,.,110.6658,-1.0,4.94451,117
1634,chr1,98468226,98468407,.,1000,.,110.4615,-1.0,4.94451,109
1635,chr1,110338479,110338638,.,1000,.,110.39927,-1.0,4.94451,75
1636,chr1,99685801,99685981,.,1000,.,110.3198,-1.0,4.94451,88
1637,chr1,70528802,70529018,.,1000,.,110.18783,-1.0,4.94451,122
1638,chr1,42577987,42578169,.,1000,.,110.03655,-1.0,4.94451,100
1639,chr1,147723961,147724200,.,1000,.,109.88599,-1.0,4.94451,112
1640,chr1,155591917,155592150,.,1000,.,109.85678,-1.0,4.94451,84
1641,chr1,156627460,156627713,.,1000,.,109.74442,-1.0,4.94451,121
1642,chr1,160078701,160078920,.,1000,.,109.54419,-1.0,4.94451,100
1643,chr1,54311019,54311240,.,1000,.,109.48976,-1.0,4.94451,121
1644,chr1,228393503,228393717,.,1000,.,109.41076,-1.0,4.94451,123
1645,chr1,230917281,230917530,.,1000,.,109.31437,-1.0,4.94451,121
1646,chr1,61338324,61338473,.,1000,.,109.22414,-1.0,4.94451,88
1647,chr1,159829332,159829581,.,1000,.,109.21,-1.0,4.94451,98
1648,chr1,152047934,152048126,.,1000,.,109.13945,-1.0,4.94451,74
1649,chr1,97820556,97820743,.,1000,.,109.05293,-1.0,4.94451,76
1650,chr1,159790463,159790623,.,1000,.,108.96501,-1.0,4.94451,75
1651,chr1,221174671,221174899,.,1000,.,108.79489,-1.0,4.94451,125
1652,chr1,63773821,63774064,.,1000,.,108.61307,-1.0,4.94451,97
